Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Date	Host Species	Country	State/Province	Flu Season	Strain Name	Creation Date	
M2	CY031840	No	7	1009	H3N2	08/29/2007	IRD:Human	Australia	-N/A-	-N/A-	A/Darwin/20/2007(H3N2)	06/18/2008	
M2	KC535489	No	7	984	H3N2	08/17/2010	IRD:Human	USA	Delaware	-N/A-	A/Delaware/04/2010	03/18/2013	
M2	EU097879	No	7	971	H3N2	2002	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/05/2002(H3N2)	06/18/2008	
M2	FJ265004	No	7	971	H1N1	2008	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/06/2008(H1N1)	01/16/2009	
M2	EU097897	No	7	971	H3N2	2006	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/10/2006(H3N2)	06/18/2008	
M2	EU097874	No	7	971	H1N1	2001	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/11/2001(H1N1)	06/18/2008	
M2	EU097870	No	7	971	H1N2	2003	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/12/2003(H1N2)	06/18/2008	
M2	EU097898	No	7	971	H3N2	2003	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/13/2003(H3N2)	06/18/2008	
M2	EU097872	No	7	971	H3N2	2004	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/15-02/2004(H3N2)	06/18/2008	
M2	FJ265011	No	7	971	H1N1	2008	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/151/2008(H1N1)	01/16/2009	
M2	EU097890	No	7	971	H1N1	2004	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/16/2004(H1N1)	06/18/2008	
M2	EU097877	No	7	971	H3N2	2000	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/35/2000(H3N2)	06/18/2008	
M2	CY090835	No	7	960	H1N1	02/01/2011	IRD:Human	Denmark	-N/A-	10-11	A/Denmark/36/2011(H1N1)	05/24/2011	
M2	EU097887	No	7	971	H1N1	2000	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/40/2000(H1N1)	06/18/2008	
M2	EU097878	No	7	971	H1N1	2001	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/40/2001(H1N1)	06/18/2008	
M2	EU097889	No	7	971	H1N1	2006	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/47/2006(H1N1)	06/18/2008	
M2	EU097892	No	7	971	H1N1	2005	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/49/2005(H1N1)	06/18/2008	
M2	FJ982432	No	7	974	H1N1	04/29/2009	IRD:Human	Denmark	-N/A-	08-09	A/Denmark/513/2009(H1N1)	05/06/2009	
M2	EU097895	No	7	971	H1N2	2003	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/86/2003(H1N2)	06/18/2008	
M2	CY008989	No	7	991	H1N1	1957	IRD:Human	USA	Colorado	-N/A-	A/Denver/1/1957(H1N1)	07/27/2006	
M2	CY066896	Yes	7	987	H1N1	11/05/2009	IRD:Human	USA	District of Columbia	09-10	A/District of Columbia/INS231/2009	11/18/2010	
M2	CY011657	No	7	975	H3N2	08/01/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Dunedin/14/2002(H3N2)	03/30/2012	
M2	CY013105	No	7	977	H3N2	08/12/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Dunedin/18/2002	04/17/2012	
M2	CY011585	Yes	7	985	H1N1	02/11/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Dunedin/2/2000	03/29/2012	
M2	CY012009	No	7	976	H3N2	07/01/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Dunedin/8/2002(H3N2)	03/30/2012	
M2	JX456103*	No	7	982	H5N1	02/21/2012	IRD:Human	Egypt	-N/A-	-N/A-	A/Egypt/N00951/2012	09/07/2012	
M2	JX456106*	No	7	982	H5N1	03/29/2012	IRD:Human	Egypt	-N/A-	-N/A-	A/Egypt/N02137/2012	09/07/2012	
M2	CY112413	No	7	1000	H3N2	1989	IRD:Human	Netherlands	-N/A-	-N/A-	A/Eindhoven/3447/1989	04/16/2012	
M2	JX978772	No	7	974	H3N2	03/20/2012	IRD:Human	Russia	-N/A-	11-12	A/Ekaterinburg/RII06/2012	11/19/2012	
M2	AY210035	No	7	982	H2N2	1961	IRD:Human	United Kingdom	-N/A-	-N/A-	A/England/1/61(H2N2)	07/27/2006	
M2	AY210058	No	7	982	H2N2	1967	IRD:Human	United Kingdom	-N/A-	-N/A-	A/England/10/67(H2N2)	07/27/2006	
M2	JX625801	Yes	7	982	H1N1	12/10/2010	IRD:Human	United Kingdom	-N/A-	10-11	A/England/272/2010	12/03/2012	
M2	AY210269	No	7	982	H3N2	1972	IRD:Human	United Kingdom	-N/A-	-N/A-	A/England/42/72(H3N2)	07/27/2006	
M2	CY088089	Yes	7	982	H3N2	11/11/2003	IRD:Human	United Kingdom	-N/A-	03-04	A/England/460/2003	03/19/2012	
M2	CY088313	Yes	7	982	H3N2	12/2003	IRD:Human	United Kingdom	-N/A-	03-04	A/England/528/2003	03/19/2012	
M2	CY088233	Yes	7	982	H3N2	11/20/2003	IRD:Human	United Kingdom	-N/A-	03-04	A/England/531/2003	03/19/2012	
M2	CY088177	Yes	7	982	H3N2	11/2003	IRD:Human	United Kingdom	-N/A-	03-04	A/England/539/2003	03/25/2012	
M2	CY088417	Yes	7	982	H3N2	12/18/2003	IRD:Human	United Kingdom	-N/A-	03-04	A/England/552/2003(H3N2)	03/20/2012	
M2	CY088353	Yes	7	982	H3N2	12/04/2003	IRD:Human	United Kingdom	-N/A-	03-04	A/England/567/2003(H3N2)	03/20/2012	
M2	CY009357	No	7	989	H3N2	1972	IRD:Human	United Kingdom	-N/A-	-N/A-	A/England/72(H3N2)	07/27/2006	
M2	GU053111	No	7	1001	H7N7	1996	IRD:Human	United Kingdom	-N/A-	-N/A-	A/England/AV877/1996(H7N7)	12/03/2009	
M2	CY113966	Yes	7	999	H3N2	1993	IRD:Human	Netherlands	-N/A-	-N/A-	A/Enschede/5458/1993	04/25/2012	
M2	FJ664626	No	7	949	H3N2	01/19/2007	IRD:Human	Iran	-N/A-	-N/A-	A/Esfahan/501/2007(H3N2)	06/18/2010	
M2	GQ895036	No	7	983	H3N2	02/08/2009	IRD:Human	USA	Florida	08-09	A/Florida/01/2009(H3N2)	09/21/2009	
M2	KC780538	Yes	7	982	H1N1	02/02/2010	IRD:Human	USA	Florida	09-10	A/Florida/02/2010	04/08/2013	
M2	KC781154	No	7	982	H1N1	05/14/2010	IRD:Human	USA	Florida	09-10	A/Florida/07/2010	04/08/2013	
M2	GQ466374	No	7	982	H1N1	01/07/2008	IRD:Human	USA	Florida	07-08	A/Florida/08/2008(H1N1)	08/17/2009	
M2	GQ323561	No	7	982	H1N1	05/01/2009	IRD:Human	USA	Florida	08-09	A/Florida/09/2009(H1N1)	07/09/2009	
M2	EU716618	No	7	984	H1N1	12/16/2007	IRD:Human	USA	Florida	07-08	A/Florida/15/2007	04/16/2012	
M2	CY134701	No	7	982	H3N2	10/26/2012	IRD:Human	USA	Florida	12-13	A/Florida/3144/2012	02/24/2013	
M2	CY025772	Yes	7	982	H1N1	02/14/2007	IRD:Human	USA	Florida	06-07	A/Florida/UR06-0280/2007(H1N1)	10/16/2007	
M2	CY026324	No	7	975	H1N1	02/20/2007	IRD:Human	USA	Florida	06-07	A/Florida/UR06-0354/2007(H1N1)	01/18/2008	
M2	CY025534	Yes	7	983	H1N1	02/20/2007	IRD:Human	USA	Florida	06-07	A/Florida/UR06-0355/2007(H1N1)	10/16/2007	
M2	CY041467	Yes	7	986	H3N2	02/26/2008	IRD:Human	USA	Florida	07-08	A/Florida/UR07-0095/2008(H3N2)	06/07/2009	
M2	U02084	Yes	7	1027	H1N1	1947	IRD:Human	USA	New Jersey	-N/A-	A/Fort Monmouth/1/1947	03/28/2012	
M2	CY045781	Yes	7	986	H1N1	1947	IRD:Human	USA	New Jersey	-N/A-	A/Fort Monmouth/1/1947(H1N1)	09/16/2009	
M2	CY009613	Yes	7	1000	H1N1	1947	IRD:Human	USA	New Jersey	-N/A-	A/FortMonmouth/1/47(H1N1)	07/27/2006	
M2	CY125125	Yes	7	1002	H1N1	2000	IRD:Human	China	-N/A-	-N/A-	A/Fujian/156/2000	07/27/2012	
M2	AF038272	No	7	982	H3N2	1996	IRD:Human	Japan	-N/A-	-N/A-	A/Fukushima/114/96(H3N2)	07/27/2006	
M2	CY056357	No	7	926	H1N1	2006	IRD:Human	Japan	-N/A-	-N/A-	A/Fukushima/141/2006(H1N1)	09/27/2010	
M2	HM630585	No	7	987	H1N1	11/20/2009	IRD:Human	Poland	-N/A-	09-10	A/Gdansk/036/2009(H1N1)	07/18/2010	
M2	CY114190	Yes	7	999	H3N2	02/01/1995	IRD:Human	Switzerland	-N/A-	94-95	A/Geneva/A9509/1995	04/16/2012	
M2	EU716442	No	7	984	H3N2	01/22/2008	IRD:Human	USA	Georgia	07-08	A/Georgia/02/2008	04/12/2012	
M2	GQ369819	No	7	982	H3N2	02/26/2008	IRD:Human	USA	Georgia	07-08	A/Georgia/04/2008(H3N2)	07/28/2009	
M2	GQ475694	No	7	982	H1N1	02/09/2008	IRD:Human	USA	Georgia	07-08	A/Georgia/05/2008(H1N1)	08/21/2009	
M2	GQ895021	No	7	983	H3N2	05/03/2009	IRD:Human	USA	Georgia	08-09	A/Georgia/07/2009(H3N2)	09/21/2009	
M2	KC781696	Yes	7	982	H1N1	07/06/2009	IRD:Human	USA	Georgia	08-09	A/Georgia/08/2009	04/09/2013	
M2	CY031371	No	7	985	H1N1	10/24/2007	IRD:Human	Guam	-N/A-	-N/A-	A/Guam/1/2007(H1N1)	07/15/2008	
M2	CY071000	Yes	7	987	H1N1	07/20/2009	IRD:Human	Guam	-N/A-	-N/A-	A/Guam/NHRC0030/2009(H1N1)	09/02/2010	
M2	CY007972	Yes	7	1010	H3N2	1972	IRD:Human	China	-N/A-	-N/A-	A/Guandong/243/72(H3N2)	07/27/2006	
M2	EU620753	No	7	759	H3N2	2005	IRD:Human	China	-N/A-	-N/A-	A/Guangdong/04/2005(H3N2)	05/06/2009	
M2	AB704449	Yes	7	982	H1N1	11/25/2009	IRD:Human	Japan	-N/A-	09-10	A/Gunma/287/2009	07/25/2012	
M2	EU249152	No	7	982	H1N1	2005	IRD:Human	Germany	-N/A-	-N/A-	A/Hamburg/1/2005(H1N1)	08/13/2008	
M2	GQ166219	No	7	987	H1N1	2009	IRD:Human	Germany	-N/A-	-N/A-	A/Hamburg/4/2009(H1N1)	05/26/2009	
M2	KC853764	No	7	982	H7N9	03/24/2013	IRD:Human	China	-N/A-	-N/A-	A/Hangzhou/1/2013	04/08/2013	
M2	JN024631	No	7	982	H1N1	10/2009	IRD:Human	China	-N/A-	-N/A-	A/Hangzhou/1715/2009	10/28/2011	
M2	AB285935	No	7	963	H1N1	12/21/2001	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Hanoi/1823/2001(H1N1)	02/20/2009	
M2	AB281207	No	7	1027	H3N2	01/01/2002	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Hanoi/1872/2002(H3N2)	02/20/2009	
M2	AB285943	No	7	1027	H1N1	01/06/2002	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Hanoi/1892/2002(H1N1)	02/20/2009	
M2	AB285954	No	7	1027	H1N1	06/23/2002	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Hanoi/191/2002(H1N1)	02/20/2009	
M2	AB285946	No	7	1027	H1N1	01/14/2002	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Hanoi/1928/2002(H1N1)	02/20/2009	
M2	CY105271	Yes	7	1000	H3N2	2004	IRD:Human	Viet Nam	-N/A-	-N/A-	A/HaNoi/662/2004	04/06/2012	
M2	AB281209	No	7	1027	H3N2	08/2003	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Hanoi/695/2003(H3N2)	02/20/2009	
M2	CY104141	Yes	7	1000	H3N2	01/30/2004	IRD:Human	Viet Nam	-N/A-	-N/A-	A/HaNoi/HN30110/2004	04/16/2012	
M2	AB281240	No	7	1027	H3N2	05/30/2005	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Hanoi/HN30602/2005(H3N2)	02/20/2009	
M2	CY104405	Yes	7	999	H3N2	02/09/2007	IRD:Human	Viet Nam	-N/A-	-N/A-	A/HaNoi/N064/2007	04/25/2012	
M2	CY105671	Yes	7	999	H3N2	03/06/2007	IRD:Human	Viet Nam	-N/A-	-N/A-	A/HaNoi/Q148/2007(H3N2)	04/16/2012	
M2	CY104847	Yes	7	999	H1N1	08/02/2006	IRD:Human	Viet Nam	-N/A-	-N/A-	A/HaNoi/Q555/2006	04/06/2012	
M2	CY104293	Yes	7	999	H1N1	08/14/2006	IRD:Human	Viet Nam	-N/A-	-N/A-	A/HaNoi/Q591/2006(H1N1)	04/16/2012	
M2	CY104493	Yes	7	999	H3N2	09/11/2007	IRD:Human	Viet Nam	-N/A-	-N/A-	A/HaNoi/Q672/2007(H3N2)	04/16/2012	
M2	AB281249	No	7	948	H3N2	05/18/2005	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Hanoi/TB285/2005(H3N2)	02/20/2009	
M2	AB281261	No	7	923	H3N2	10/13/2005	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Hanoi/TN405/2005(H3N2)	02/20/2009	
M2	AB281267	No	7	1027	H3N2	10/17/2005	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Hanoi/TN410/2005(H3N2)	02/20/2009	
M2	GQ475788	No	7	982	H1N1	01/25/2008	IRD:Human	USA	Hawaii	07-08	A/Hawaii/06/2008(H1N1)	08/21/2009	
M2	KC782163	No	7	982	H1N1	10/28/2009	IRD:Human	USA	Hawaii	09-10	A/Hawaii/29/2009	04/09/2013	
M2	EU716573	No	7	984	H1N1	11/14/2007	IRD:Human	USA	Hawaii	07-08	A/Hawaii/38/2007	04/03/2012	
M2	GQ475624	No	7	982	H1N1	12/16/2007	IRD:Human	USA	Hawaii	07-08	A/Hawaii/45/2007(H1N1)	08/21/2009	
M2	U65561	No	7	982	H3N2	1993	IRD:Human	China	-N/A-	-N/A-	A/Hebei/12/93	03/28/2012	
M2	CY020446	Yes	7	985	H1N1	1936	IRD:Human	-N/A-	-N/A-	-N/A-	A/Henry/1936(H1N1)	05/15/2007	
M2	CY013272	Yes	7	983	H1N1	1940	IRD:Human	USA	Unknown	-N/A-	A/Hickox/1940	04/16/2012	
M2	DQ226095	No	7	985	H9N2	2003	IRD:Human	Hong Kong	-N/A-	-N/A-	A/HK/2108/2003(H9N2)	07/27/2006	
M2	CY105159	Yes	7	999	H1N1	04/28/2006	IRD:Human	Viet Nam	-N/A-	-N/A-	A/HoChiMinh/HCM395/2006(H1N1)	04/16/2012	
M2	CY033058	Yes	7	985	H3N2	1968	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/1-10/1968(H3N2)	10/20/2008	
M2	CY034013	Yes	7	985	H3N2	1968	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/1-6-MA21-2/1968	07/18/2011	
M2	CY006053	Yes	7	1027	H3N2	1982	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/1/82(H3N2)	07/27/2006	
M2	AJ278646	Yes	7	1025	H9N2	1999	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/1073/99 (H9N2)	03/30/2012	
M2	AF255364	Yes	7	1027	H9N2	1999	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/1074/99(H9N2)	07/27/2006	
M2	CY003529	Yes	7	995	H3N2	1973	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/11/73(H3N2)	07/27/2006	
M2	AF386768	No	7	1027	H3N2	1999	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/1144/99(H3N2)	07/27/2006	
M2	CY009293	Yes	7	1000	H1N1	1977	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/117/77(H1N1)	07/27/2006	
M2	AF386770	No	7	1027	H3N2	1999	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/1179/99(H3N2)	07/27/2006	
M2	AF386769	No	7	978	H3N2	1999	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/1179/99(H3N2)	07/27/2006	
M2	AF386772	No	7	1027	H3N2	1999	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/1180/99(H3N2)	07/27/2006	
M2	AJ293925	No	7	1029	H3N2	1999	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/1774/99(H3N2)	03/28/2012	
M2	CY003521	Yes	7	1027	H3N2	1985	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/24/85(H3N2)	07/27/2006	
M2	CY031343	No	7	1000	H1N1	2006	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/2652/2006(H1N1)	07/15/2008	
M2	GU052090	No	7	1002	H5N1	2001	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/378.1/2001(H5N1)	12/03/2009	
M2	AF258523	No	7	1027	H1N1	1998	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/427/98(H1N1)	07/27/2006	
M2	CY003729	Yes	7	999	H3N2	1975	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/43/75(H3N2)	07/27/2006	
M2	CY003489	Yes	7	1027	H3N2	1980	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/46/80(H3N2)	07/27/2006	
M2	AF258522	No	7	1027	H1N1	1997	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/470/97(H1N1)	07/27/2006	
M2	AF084282	Yes	7	982	H5N1	1997	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/482/97(H5N1)	07/27/2006	
M2	AF084283	Yes	7	982	H5N1	1997	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/483/97(H5N1)	07/27/2006	
M2	AJ278648	Yes	7	1028	H5N1	1997	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/485/97	04/02/2012	
M2	AF255373	No	7	1027	H5N1	1997	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/542/97(H5N1)	07/27/2006	
M2	EU597899	No	7	985	H3N2	1998	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK10276/1998(H3N2)	05/19/2008	
M2	EU598120	No	7	985	H3N2	2005	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK11949/2005(H3N2)	05/19/2008	
M2	EU597938	No	7	985	H3N2	1999	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK12580/1999(H3N2)	05/19/2008	
M2	EU597940	No	7	985	H3N2	1999	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK13763/1999(H3N2)	05/19/2008	
M2	EU597919	No	7	985	H3N2	1998	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK18230/1998(H3N2)	05/19/2008	
M2	EU597921	No	7	985	H3N2	1998	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK18358/1998(H3N2)	05/19/2008	
M2	EU598081	No	7	985	H3N2	2004	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK21259/2004(H3N2)	05/19/2008	
M2	EU597993	No	7	985	H3N2	2001	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK21421/2001(H3N2)	05/19/2008	
M2	EU598024	No	7	985	H3N2	2002	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK21582/2002(H3N2)	05/19/2008	
M2	EU597998	No	7	985	H3N2	2001	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK21932/2001(H3N2)	05/19/2008	
M2	EU597969	No	7	985	H3N2	2000	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK22087/2000(H3N2)	05/19/2008	
M2	EU598082	No	7	985	H3N2	2004	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK22510/2004(H3N2)	05/19/2008	
M2	EU598083	No	7	985	H3N2	2004	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK22567/2004(H3N2)	05/19/2008	
M2	EU597974	No	7	985	H3N2	2000	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK26907/2000(H3N2)	05/19/2008	
M2	EU597980	No	7	985	H3N2	2000	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK27374/2000(H3N2)	05/19/2008	
M2	EU597945	No	7	985	H3N2	1999	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK30419/1999(H3N2)	05/19/2008	
M2	EU598038	No	7	985	H3N2	2002	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK33106/2002(H3N2)	05/19/2008	
M2	EU598009	No	7	985	H3N2	2001	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK33416/2001(H3N2)	05/19/2008	
M2	EU597954	No	7	985	H3N2	1999	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK33885/1999(H3N2)	05/19/2008	
M2	EU598091	No	7	985	H3N2	2004	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK35011/2004(H3N2)	05/19/2008	
M2	EU598127	No	7	985	H3N2	2005	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK40022/2005(H3N2)	05/19/2008	
M2	EU598131	No	7	985	H3N2	2005	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK40958/2005(H3N2)	05/19/2008	
M2	EU597887	No	7	985	H3N2	1997	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK41459/1997(H3N2)	05/19/2008	
M2	EU597926	No	7	985	H3N2	1998	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK50722/1998(H3N2)	05/19/2008	
M2	EU598062	No	7	985	H3N2	2003	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK50895/2003(H3N2)	05/19/2008	
M2	EU598013	No	7	985	H3N2	2001	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK51424/2001(H3N2)	05/19/2008	
M2	EU597986	No	7	985	H3N2	2000	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK52247/2000(H3N2)	05/19/2008	
M2	EU598067	No	7	985	H3N2	2003	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK52467/2003(H3N2)	05/19/2008	
M2	EU598100	No	7	985	H3N2	2004	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK52677/2004(H3N2)	05/19/2008	
M2	EU598142	No	7	985	H3N2	2006	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK64082/2006(H3N2)	05/19/2008	
M2	EU598112	No	7	985	H3N2	2005	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK7546/2005(H3N2)	06/18/2008	
M2	EU598116	No	7	985	H3N2	2005	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/CUHK8333/2005(H3N2)	06/18/2008	
M2	CY120063	Yes	7	999	H1N1	07/02/2009	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/H090-667-V23/2009	05/31/2012	
M2	CY106673	Yes	7	1003	H3N2	07/17/2009	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/H090-703-V10/2009	04/25/2012	
M2	CY111940	Yes	7	999	H1N1	07/30/2009	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/H090-757-V10/2009	04/17/2012	
M2	CY100183	No	7	979	H3N2	05/28/2005	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU107/2005	12/05/2011	
M2	CY039008	Yes	7	986	H3N2	06/19/2004	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU21/2004	03/06/2012	
M2	CY039168	Yes	7	986	H3N2	07/05/2004	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU24/2004	03/06/2012	
M2	CY038632	Yes	7	985	H3N2	07/21/2004	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU29/2004(H3N2)	05/06/2009	
M2	CY038680	Yes	7	982	H3N2	01/06/2005	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU42/2005(H3N2)	05/01/2009	
M2	CY039184	Yes	7	982	H3N2	04/01/2005	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU48/2005	03/06/2012	
M2	CY038744	Yes	7	982	H3N2	05/31/2005	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU71/2005(H3N2)	05/01/2009	
M2	AY210247	No	7	982	H3N2	1968	IRD:Human	Hong Kong	-N/A-	-N/A-	A/HongKong/16/68(H3N2)	07/27/2006	
M2	CY087217	Yes	7	982	H1N1	06/24/2009	IRD:Human	USA	Texas	08-09	A/Houston/21OS/2009	04/16/2012	
M2	CY098761	Yes	7	1025	H5N1	05/21/2010	IRD:Human	China	-N/A-	-N/A-	A/Hubei/1/2010	12/14/2011	
M2	CY104349	Yes	7	1000	H3N2	10/01/2007	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Hue/H020/2007	04/16/2012	
M2	CY105551	Yes	7	999	H3N2	12/07/2007	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Hue/H521/2007	04/16/2012	
M2	DQ643814	No	7	998	H5N1	2006	IRD:Human	China	-N/A-	-N/A-	A/human/Zhejiang/16/2006(H5N1)	01/02/2008	
M2	CY008813	No	7	988	H3N2	09/21/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Hutt/82/2000(H3N2)	07/27/2006	
M2	GQ475660	No	7	982	H1N1	01/22/2008	IRD:Human	USA	Idaho	07-08	A/Idaho/02/2008(H1N1)	08/21/2009	
M2	GQ385928	No	7	982	H3N2	03/14/2009	IRD:Human	USA	Idaho	08-09	A/Idaho/04/2009(H3N2)	07/28/2009	
M2	KC781465	No	7	982	H1N1	07/17/2009	IRD:Human	USA	Idaho	08-09	A/Idaho/08/2009	04/09/2013	
M2	EU516162	No	7	984	H1N1	09/18/2007	IRD:Human	USA	Idaho	-N/A-	A/Idaho/11/2007(H1N1)	06/25/2008	
M2	KC780896	No	7	982	H1N1	10/07/2009	IRD:Human	USA	Idaho	09-10	A/Idaho/13/2009	04/09/2013	
M2	GQ476062	No	7	984	H1N1	03/12/2009	IRD:Human	USA	Illinois	08-09	A/Illinois/06/2009(H1N1)	08/21/2009	
M2	EU716545	No	7	984	H1N1	12/13/2007	IRD:Human	USA	Illinois	07-08	A/Illinois/11/2007	04/03/2012	
M2	CY025246	Yes	7	982	H1N1	01/04/2007	IRD:Human	USA	Illinois	06-07	A/Illinois/UR006-018/2007(H1N1)	10/16/2007	
M2	CY026028	Yes	7	984	H3N2	01/15/2007	IRD:Human	USA	Illinois	06-07	A/Illinois/UR06-0030/2007(H3N2)	10/16/2007	
M2	CY027804	Yes	7	990	H1N1	01/16/2007	IRD:Human	USA	Illinois	06-07	A/Illinois/UR06-0032/2007(H1N1)	01/02/2008	
